Name,Start Date (UTC),Start Time (UTC),End Date (UTC),End Time (UTC),BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Chest Fly","Machine","10","40,0","","","Done","Pectorals"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Dumbbell Press","None","5","55,0","","","Done","Pecs"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Dumbbell Press","None","5","55,0","","","Done","Pecs"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Dumbbell Press","None","3","55,0","","","Failed","Pecs"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Dips","None","8","0,0","","","Done","Chest"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Dips","None","8","0,0","","","Done","Chest"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Dips","None","8","0,0","","","Done","Chest"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Bench Press","Machine","5","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Bench Press","Machine","7","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Negative Pullups","None","25","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Barbell Row","Barbell","5","65,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Barbell Row","Barbell","5","65,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Barbell Row","Barbell","5","65,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Deadlift","Barbell","5","105,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","7/4/2019","2:44:55 PM","7/4/2019","3:38:33 PM","90,0","Running","None","","","00:15:00","3,5","NotStarted","Cardio"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Leg Press","Machine","10","77,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Leg Press","Machine","10","77,0","","","Done","Glutes,Quads"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Leg Press","Machine","10","77,0","","","NotStarted","Glutes,Quads"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Split Squat","Barbell","5","0,0","","","Done",""
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Split Squat","Barbell","5","10,0","","","Done",""
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Split Squat","Barbell","5","10,0","","","NotStarted",""
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Front Squat","Barbell","5","30,0","","","Done","Squats"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Front Squat","Barbell","5","30,0","","","Done","Squats"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Front Squat","Barbell","5","30,0","","","Done","Squats"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Standing Calf Raise","Single Dumbbell","10","50,0","","","Done","Calves"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Standing Calf Raise","Single Dumbbell","10","50,0","","","Done","Calves"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Shoulder Fly","Single Dumbbell","24","24,0","","","NotStarted","Deltoids"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Shoulder Fly","Single Dumbbell","24","24,0","","","NotStarted","Deltoids"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Shoulder Fly","Single Dumbbell","24","24,0","","","NotStarted","Deltoids"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Shoulder Shrug","Single Dumbbell","5","50,0","","","Done","Traps"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Shoulder Shrug","Single Dumbbell","5","50,0","","","Done","Traps"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Shoulder Shrug","Single Dumbbell","5","50,0","","","Done","Traps"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Overhead Press","None","7","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Overhead Press","None","7","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Overhead Press","None","8","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A (Day 1)","7/8/2019","4:16:09 PM","7/8/2019","5:36:18 PM","90,0","Running","None","","","00:07:00","0,83","NotStarted","Cardio"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Dumbbell Press","None","10","36,0","","","NotStarted","Pecs"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Dumbbell Press","None","10","36,0","","","NotStarted","Pecs"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Dumbbell Press","None","10","36,0","","","NotStarted","Pecs"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Dips","None","7","0,0","","","Done","Chest"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Dips","None","6","0,0","","","Failed","Chest"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Dips","None","7","0,0","","","NotStarted","Chest"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Bench Press","Machine","6","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Negative Pullups","None","26","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Barbell Row","Barbell","5","70,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Barbell Row","Barbell","5","70,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Barbell Row","Barbell","5","70,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Deadlift","Barbell","5","110,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","7/17/2019","1:36:57 PM","7/17/2019","2:31:48 PM","90,0","Running","None","","","00:15:00","3,6","NotStarted","Cardio"
